epoch	train_loss	train_SmoothL1Loss	train_mseloss	train_maeloss	test_loss	test_SmoothL1Loss	test_mseloss	test_maeloss	
181	0.002530961902812123	0.0002970132103655487	0.0005940264207310974	0.015197222493588925	0.047050907742232084	0.009562101680785418	0.019664020277559757	0.05422563478350639	
182	0.0028897272888571022	0.00034133153385482726	0.0006826630677096545	0.015636018477380276	0.04565591341815889	0.007531935581937432	0.015377710107713938	0.048890044912695885	
183	0.0025779010728001596	0.0002990132139530033	0.0005980264279060066	0.014889724552631378	0.04431039793416858	0.008756244089454412	0.01775772124528885	0.04983019828796387	
184	0.0021105694584548475	0.000247275095898658	0.000494550191797316	0.013652629964053632	0.04431549785658717	0.0059913587756454945	0.012212262488901615	0.043475477024912834	
185	0.002238370641134679	0.00026397760084364565	0.0005279552016872913	0.013986660726368427	0.04417224554345012	0.010575950611382723	0.02246745303273201	0.054182019084692	
186	0.0018325214507058263	0.0002167445985833183	0.0004334891971666366	0.012545676529407501	0.04517810116522014	0.006926007801666856	0.014170282986015081	0.04557609558105469	
187	0.0020246722036972643	0.00023406975669786333	0.00046813951339572666	0.01287714745849371	0.04388415114954114	0.00990647217258811	0.02022397890686989	0.05268128030002117	
188	0.0017759719397872687	0.00020807729742955416	0.00041615459485910833	0.012593515403568744	0.04505344619974494	0.01004705997183919	0.021443701349198818	0.054106004536151886	
189	0.0017923264065757393	0.0002077892713714391	0.0004155785427428782	0.012590697407722473	0.0446201516315341	0.01029337290674448	0.022549710236489773	0.04954092390835285	
190	0.0020392732927575707	0.00023338396276813002	0.00046676792553626003	0.012962146289646625	0.044872487895190716	0.011819569626823068	0.02489606197923422	0.05341610498726368	
191	0.002033398486673832	0.00023549039906356484	0.0004709807981271297	0.012841258011758328	0.04627247108146548	0.008834836073219776	0.018666154704988003	0.046821754425764084	
192	0.0017157318303361534	0.0001994367688894272	0.0003988735377788544	0.0118453748524189	0.04726138338446617	0.007293266709893942	0.015045512467622757	0.04565630853176117	
193	0.0018061482114717364	0.00020510425965767354	0.0004102085193153471	0.012077568471431733	0.047947030048817396	0.009086771868169308	0.018948573619127274	0.04891439899802208	
194	0.0017201541690155865	0.00019540012872312217	0.00039080025744624435	0.01201639287173748	0.04720725351944566	0.007302151061594486	0.01508795004338026	0.045956797897815704	
195	0.0015407471219077706	0.00017844417598098517	0.00035688835196197034	0.01155511811375618	0.047522183042019606	0.008870827965438366	0.018152447417378426	0.05224338918924332	
196	0.001735427393577993	0.00020218011050019414	0.0004043602210003883	0.012386593408882618	0.04725633258931339	0.007341251475736499	0.015112131368368864	0.047128280624747276	
197	0.0015287336660549044	0.00018407899478916078	0.00036815798957832155	0.011908727325499057	0.04630221612751484	0.010012641083449125	0.020452163182199	0.05527479015290737	
198	0.0017043035710230469	0.00020382251823320986	0.0004076450364664197	0.012340167723596095	0.04734325502067804	0.008874218910932541	0.01816611737012863	0.04967828467488289	
199	0.0015005799010396003	0.00017684662307146937	0.00035369324614293874	0.011583932489156724	0.04753121780231595	0.007991691585630178	0.01642083376646042	0.04939058795571327	
200	0.0012645538663491607	0.00014839143259450793	0.00029678286518901585	0.010625818558037282	0.046727899461984634	0.011532595846801996	0.024512115865945816	0.05419749952852726	
201	0.0013082532212138176	0.00015444722084794192	0.00030889444169588385	0.010704336501657963	0.04703611647710204	0.009076403919607401	0.019490349106490612	0.04724555276334286	
202	0.0015322052408009768	0.00017731633270159363	0.00035463266540318726	0.011131225898861886	0.04561579646542668	0.007344362325966358	0.015054313465952873	0.04405560344457626	
203	0.0016919406363740564	0.00019474301079753787	0.00038948602159507575	0.01158562246710062	0.046430148649960756	0.010060976259410381	0.020464211702346802	0.055457182228565216	
204	0.0019759888760745524	0.00022164724650792779	0.00044329449301585557	0.012221516482532025	0.04707380337640643	0.009797577746212482	0.021074647083878517	0.05060812272131443	
205	0.0018996803322806955	0.00021430478955153376	0.0004286095791030675	0.012041058391332626	0.04789213230833411	0.008638353087008	0.01840935740619898	0.0453021265566349	
206	0.0023575650528073313	0.00026942189724650235	0.0005388437944930047	0.013433595187962055	0.048773922491818666	0.007187504321336746	0.015356672462075949	0.04021269828081131	
207	0.0017371570458635688	0.00019683596037793903	0.00039367192075587807	0.011970153823494912	0.04799721296876669	0.010467651765793562	0.022571447305381298	0.05348164029419422	
208	0.001735467999242246	0.0001993133977521211	0.0003986267955042422	0.011717064119875432	0.04685928439721465	0.009634875226765871	0.020681693218648434	0.0504679586738348	
209	0.0013197185937315226	0.00015620330959791316	0.00031240661919582633	0.010584921948611737	0.04698032978922129	0.011795632541179657	0.024521020241081715	0.055964209139347076	
210	0.001450235489755869	0.00016669708566041663	0.00033339417132083327	0.010738988220691682	0.04763540579006076	0.008929104544222355	0.01834196876734495	0.04840775392949581	
211	0.0011079757707193494	0.00012886190233984962	0.00025772380467969924	0.009780519641935825	0.04544753581285477	0.011622688034549356	0.024301170371472836	0.05228481814265251	
212	0.0012441373197361826	0.0001443566579837352	0.0002887133159674704	0.010164567828178405	0.04623898724094033	0.010597934480756521	0.02252169605344534	0.04907524585723877	
213	0.0013908828375861048	0.00015785008145030588	0.00031570016290061176	0.010525977425277232	0.04697819333523512	0.009419738315045834	0.020071263425052166	0.0482020266354084	
214	0.0012476538657210767	0.00014014162734383718	0.00028028325468767437	0.010046475939452649	0.046950131887570024	0.007366168545559049	0.015203225426375866	0.04345355182886124	
215	0.001963320653885603	0.00021965070627629756	0.00043930141255259513	0.011921255476772785	0.04592661885544658	0.00817390950396657	0.017477214336395264	0.043768299743533134	
216	0.0012879202840849757	0.0001456624551792629	0.0002913249103585258	0.01014617197215557	0.045734777580946684	0.007743156980723143	0.015813076868653297	0.04544385150074959	
217	0.0014939654152840375	0.00016852226690389216	0.0003370445338077843	0.010643141344189644	0.04467791831120849	0.007484435103833675	0.015938878059387207	0.0441375058144331	
218	0.0013878619996830822	0.00015784026763867586	0.0003156805352773517	0.010479190200567246	0.04522796766832471	0.006811955012381077	0.01397767849266529	0.04055711440742016	
219	0.001301834755577147	0.0001486595254391432	0.0002973190508782864	0.01047221403568983	0.04585399152711034	0.010028081480413675	0.02039777860045433	0.05355996452271938	
220	0.0011546702589839697	0.00013452065613819286	0.0002690413122763857	0.010064749605953693	0.04541526245884597	0.007893411675468087	0.016151327174156904	0.04522012360394001	
221	0.0015077044256031514	0.00017211770900757984	0.0003442354180151597	0.010534500330686569	0.04683206265326589	0.00611788674723357	0.012601543916389346	0.04102296754717827	
222	0.0016118927858769893	0.0001821381418267265	0.000364276283653453	0.011492425575852394	0.045888972003012896	0.008486573118716478	0.018238579854369164	0.046948133036494255	
223	0.0021741054370068014	0.00024272719747386873	0.00048545439494773746	0.012070966698229314	0.04683822300285101	0.008473061956465244	0.01732730958610773	0.047739917412400246	
224	0.0017964867409318685	0.00020780313934665173	0.00041560627869330347	0.012065338529646396	0.04918178962543607	0.010567774064838886	0.02237836178392172	0.053483907133340836	
225	0.0014315188163891435	0.0001638458197703585	0.000327691639540717	0.011125385388731956	0.0503658945672214	0.009918149095028639	0.02128551434725523	0.046777913346886635	
226	0.0014242334058508278	0.00016095380124170333	0.00032190760248340666	0.010447953827679157	0.04915476869791746	0.010288660414516926	0.02087622694671154	0.0531957671046257	
227	0.0011161969392560422	0.00013124173856340348	0.00026248347712680696	0.009842571057379245	0.048429022543132305	0.010704949032515287	0.02208373975008726	0.05166917107999325	
228	0.0012997434241697192	0.00015665284299757332	0.00031330568599514664	0.01074846088886261	0.049305588472634554	0.009485600981861353	0.01926087774336338	0.053408509120345116	
229	0.00142732507083565	0.00016452062991447746	0.0003290412598289549	0.011187904141843319	0.049779228516854346	0.006065473076887429	0.01243219361640513	0.040937564335763454	
230	0.0015473999315872788	0.00017815927567426114	0.0003563185513485223	0.0112830126658082	0.048225651029497385	0.01153335440903902	0.023429411463439465	0.055878568440675735	
231	0.0014633006881922483	0.00017044287960743532	0.00034088575921487063	0.011201333068311215	0.049068867694586515	0.009431255050003529	0.02041652798652649	0.04892788827419281	
232	0.0013401519041508435	0.00015546091308351606	0.0003109218261670321	0.010442138463258744	0.04885876830667257	0.009433223400264978	0.01922269817441702	0.05042785964906216	
233	0.00123673256020993	0.00014164486929075794	0.00028328973858151587	0.010126033052802085	0.047778225503861904	0.008614794351160526	0.017595309764146805	0.047803737223148346	
234	0.0014223534381017089	0.0001633134699659422	0.0003266269399318844	0.011213537491858005	0.04907765472307801	0.008803550153970718	0.01898917555809021	0.048386696726083755	
235	0.001399396639317274	0.0001586812373716384	0.0003173624747432768	0.010994497872889041	0.04893281823024154	0.01000641519203782	0.02104446291923523	0.04712631739675999	
236	0.0014602184295654298	0.00016919962363317608	0.00033839924726635217	0.01085050292313099	0.04876721045002341	0.009719825349748135	0.019780799746513367	0.05055372603237629	
237	0.0026114648208022118	0.00029081121901981534	0.0005816224380396307	0.01272627990692854	0.04807560425251722	0.009989150334149599	0.020342075265944004	0.05541987717151642	
238	0.0017512275604531168	0.00020003837125841527	0.00040007674251683054	0.011841015517711639	0.04897124134004116	0.010730712208896875	0.02359690424054861	0.050012705847620964	
239	0.0014201862271875144	0.00016417193255620078	0.00032834386511240157	0.011078263632953167	0.0489274594001472	0.009137928951531649	0.018611518666148186	0.05214770697057247	
240	0.0016356116626411676	0.0001927281846292317	0.0003854563692584634	0.011757426895201206	0.047390630235895514	0.008207373088225722	0.017469746991991997	0.04406428150832653	
241	0.001910341763868928	0.0002241316076833755	0.000448263215366751	0.012654674984514714	0.047330248169600964	0.01137030590325594	0.024174834601581097	0.05631289631128311	
242	0.0016832099994644524	0.00019643909763544798	0.00039287819527089596	0.012314564920961857	0.04711331985890865	0.01136351004242897	0.023050391115248203	0.05603850819170475	
243	0.0017593985423445702	0.00019512720173224806	0.0003902544034644961	0.011711814999580383	0.04751419508829713	0.009337995667010546	0.020742851309478283	0.04767516441643238	
244	0.0016106193885207175	0.00018281611264683306	0.0003656322252936661	0.011799686402082444	0.046932562720030546	0.007895742077380419	0.016151991207152605	0.04484640993177891	
245	0.0013693654909729958	0.00015594983706250786	0.0003118996741250157	0.011066088266670705	0.04769248911179602	0.006969378096982837	0.014275805559009314	0.04528646916151047	
246	0.0014671106124296784	0.00016750988143030555	0.0003350197628606111	0.011622922495007515	0.047605849569663405	0.006485746009275317	0.013334509450942278	0.04630189575254917	
247	0.0014485339866951107	0.00016701978165656328	0.00033403956331312656	0.01156858392059803	0.04585161246359348	0.00975349685177207	0.02058275882154703	0.04980632849037647	
248	0.001202796888537705	0.0001435494690667838	0.0002870989381335676	0.010864303261041642	0.04611638141795993	0.009261201601475477	0.019560198299586773	0.04680795595049858	
249	0.0013069444452412427	0.0001475227836635895	0.000295045567327179	0.010206977277994156	0.04571861447766423	0.00789083493873477	0.01613809261471033	0.04500328376889229	
250	0.0012188334483653307	0.000139244765159674	0.000278489530319348	0.010304617322981357	0.04550983943045139	0.009238996542990208	0.01880784146487713	0.0542545635253191	
251	0.001274089643266052	0.00014690634270664304	0.0002938126854132861	0.01078549139201641	0.046277496963739395	0.0070868851616978645	0.015218310989439487	0.04100865125656128	
252	0.0011559079284779727	0.00013503693189704792	0.00027007386379409584	0.010282703675329685	0.04563263896852732	0.00901523232460022	0.019431406632065773	0.04406366124749184	
253	0.0014212232548743487	0.00016643828857922926	0.0003328765771584585	0.010963483713567257	0.046324297320097685	0.008108505513519049	0.016568584367632866	0.049329811707139015	
254	0.0009577210759744049	0.00011021285026799888	0.00022042570053599776	0.00905911736190319	0.04584031994454563	0.007988434983417392	0.016338917892426252	0.04788786731660366	
255	0.0010508263483643531	0.00012145444197813049	0.00024290888395626098	0.009740487299859523	0.045827548019587994	0.008385096210986376	0.01715300139039755	0.04785742983222008	
256	0.0011995521024800837	0.00013956406619399785	0.0002791281323879957	0.010362677276134491	0.04625302227213979	0.00909334234893322	0.01926032453775406	0.05014531686902046	
257	0.001415774831548333	0.00016375276463804768	0.00032750552927609535	0.0113736379891634	0.04549669986590743	0.010246243327856064	0.02169615775346756	0.05214875936508179	
258	0.0010510111111216246	0.00012054779217578471	0.00024109558435156942	0.009645050019025802	0.04569584457203746	0.006939081009477377	0.01425333647057414	0.040700459852814674	
259	0.001071821223013103	0.00012290646991459654	0.0002458129398291931	0.010022101551294326	0.045777426566928625	0.010108925867825747	0.02130128536373377	0.05171062611043453	
260	0.0011615920229814947	0.00013300491264089942	0.00026600982528179884	0.010181747190654278	0.045176558662205935	0.009646777529269457	0.02074721921235323	0.04863630793988705	
261	0.0009742570458911359	0.00011698424787027761	0.00023396849574055522	0.010031679272651672	0.04560653935186565	0.007893202127888799	0.016917381435632706	0.04337703995406628	
262	0.0012309510027989745	0.0001430843854905106	0.0002861687709810212	0.010393372550606728	0.045711399521678686	0.00985392089933157	0.02008073776960373	0.05222045257687569	
263	0.0010949695715680718	0.00012676570331677796	0.0002535314066335559	0.009969102218747139	0.04600777057930827	0.0067517985589802265	0.013872970826923847	0.043778788298368454	
264	0.0020583887118846176	0.00023265054041985423	0.00046530108083970846	0.012024056911468507	0.04415758280083537	0.009884212166070938	0.02114387508481741	0.04748431593179703	
265	0.0013341145124286414	0.0001517134456662461	0.0003034268913324922	0.010313307121396064	0.045864298939704895	0.00871253153309226	0.017740437760949135	0.048240942880511284	
266	0.001466483948752284	0.00016777992423158138	0.00033555984846316277	0.010622922331094742	0.047049268148839474	0.007412371691316366	0.01513601839542389	0.046397989615797997	
267	0.0014839318115264176	0.00016860297473613172	0.00033720594947226343	0.010678944177925587	0.0472332127392292	0.008792014326900244	0.01791607216000557	0.04965361766517162	
268	0.001382400537841022	0.00016128228744491935	0.0003225645748898387	0.010456010699272156	0.046088787727057934	0.010009261779487133	0.02037118747830391	0.05451533757150173	
269	0.0016259928932413458	0.00018566895159892737	0.00037133790319785474	0.011078869365155697	0.04513077111914754	0.00967589020729065	0.02057305257767439	0.05040785111486912	
270	0.0014194798422977328	0.0001620177790755406	0.0003240355581510812	0.010586345195770263	0.04527783580124378	0.008515746332705021	0.017387050203979015	0.049743132665753365	
271	0.0012642136309295893	0.00014520699332933872	0.00029041398665867745	0.01009774226695299	0.04466891218908131	0.007589399116113782	0.015551052521914244	0.042920513078570366	
272	0.001116364262998104	0.00012687797861872242	0.00025375595723744484	0.009629106149077415	0.04524018056690693	0.008785237092524767	0.017927203327417374	0.04809001088142395	
273	0.0013052983325906099	0.0001481963350670412	0.0002963926701340824	0.010124196112155915	0.045642165932804346	0.006653024815022945	0.013662941753864288	0.04842468537390232	
274	0.0011966801714152098	0.0001379333160002716	0.0002758666320005432	0.010545936226844788	0.04379906412214041	0.009332931134849787	0.01999873947352171	0.04813343100249767	
275	0.001205976912751794	0.00013528841227525846	0.0002705768245505169	0.009888254664838314	0.04514750023372471	0.007077206624671817	0.014499714132398367	0.04439038783311844	
276	0.0011738568777218462	0.00013375988928601145	0.0002675197785720229	0.009917410649359226	0.0462230877019465	0.007124859374016523	0.015145405661314726	0.04306525178253651	
277	0.0010752974543720485	0.00012123533961130306	0.0002424706792226061	0.009269285947084427	0.04548965720459819	0.008374826051294804	0.017124655656516552	0.04445755109190941	
278	0.0011040143901482225	0.00012626366078620775	0.0002525273215724155	0.009590518847107887	0.045956963673233986	0.007565020117908716	0.01549139991402626	0.04416531138122082	
279	0.0010677527985535561	0.00012541021278593688	0.00025082042557187376	0.009443267434835433	0.044396084267646074	0.010171821806579828	0.021554904989898205	0.0475036408752203	
280	0.0010940059553831815	0.00012461113365134225	0.0002492222673026845	0.009352437034249306	0.04415451688691974	0.009611974004656076	0.020575986243784428	0.04499868303537369	
281	0.0011492853751406073	0.00013098370400257408	0.00026196740800514816	0.009525305777788162	0.043704528361558914	0.010112475138157606	0.020605359226465225	0.05156405828893185	
282	0.0013321222038939595	0.00015348441811511294	0.00030696883623022587	0.010364611260592937	0.04433568147942424	0.008655851241201162	0.018644489347934723	0.04692169278860092	
283	0.0009269996546208859	0.0001079734181985259	0.0002159468363970518	0.009302368387579918	0.04389003198593855	0.008078560698777437	0.016516879200935364	0.04896232672035694	
284	0.001068076933734119	0.0001236491050804034	0.0002472982101608068	0.009681920707225799	0.04365685791708529	0.007102512987330556	0.01456162566319108	0.045423081144690514	
285	0.0010341808781959116	0.00011795834434451536	0.0002359166886890307	0.009222406893968582	0.045023426646366715	0.007042330456897616	0.014440486673265696	0.045334652066230774	
286	0.0010532911750487984	0.00011912451591342688	0.00023824903182685376	0.009095479734241962	0.04363944660872221	0.009168059099465609	0.01924148201942444	0.04689880460500717	
287	0.0012938312138430774	0.0001447620292310603	0.0002895240584621206	0.0101108742877841	0.04473738418892026	0.007520518731325865	0.015406457707285881	0.04605264961719513	
288	0.001044990122318268	0.00012030042562400922	0.00024060085124801844	0.009776431508362294	0.04364449670538306	0.009095931425690651	0.01857226248830557	0.046895671635866165	
289	0.001035860867705196	0.00011902285623364151	0.00023804571246728302	0.009409542754292488	0.04470812203362584	0.006597548723220825	0.013550866395235062	0.040774229913949966	
290	0.0011494366102851928	0.00013366417988436297	0.00026732835976872593	0.009715596027672291	0.04380489652976394	0.0073935287073254585	0.015149497427046299	0.04646447114646435	
291	0.001196887157857418	0.00013831073301844298	0.00027662146603688596	0.010445080325007438	0.04398447321727872	0.006314211059361696	0.01301620528101921	0.041945988312363625	
292	0.0009396523237228394	0.00010911744611803442	0.00021823489223606884	0.009475351870059967	0.043850083369761705	0.008881226647645235	0.01813565380871296	0.05001501925289631	
293	0.000835523521527648	9.864241728791967e-05	0.00019728483457583934	0.008891378156840801	0.0435551842674613	0.008099605794996023	0.0165691701695323	0.04595695063471794	
294	0.0009714351850561798	0.00010845578653970734	0.00021691157307941468	0.008860086090862751	0.04365649539977312	0.009059344418346882	0.019413123838603497	0.04633130878210068	
295	0.0009004303952679038	0.000100117722467985	0.00020023544493597	0.008629007823765278	0.044080959632992744	0.007727016694843769	0.01584059651941061	0.04427638091146946	
296	0.0012729011592455207	0.0001428695541108027	0.0002857391082216054	0.010055254958570004	0.04468568158335984	0.007797003490850329	0.016688604839146137	0.04488322511315346	
297	0.0013815693557262421	0.00015513143152929844	0.00031026286305859687	0.010826664604246616	0.0440475600771606	0.009553964715451002	0.019466450437903404	0.05477829463779926	
298	0.0014844176010228693	0.00016873296262929217	0.00033746592525858433	0.011364534310996533	0.04317911574617028	0.009654856752604246	0.019708294421434402	0.05201735347509384	
299	0.0012117446167394519	0.00013631492183776572	0.00027262984367553144	0.010063200443983077	0.04410709673538804	0.009562307503074408	0.019510039128363132	0.05020657181739807	
